URLs,subdirectory1,subdirectory2,subdirectory3
https://www.tradingview.com/markets/stocks-bahrain/sectorandindustry-sector/,markets,stocks-bahrain,sectorandindustry-sector
https://www.tradingview.com/markets/stocks-bangladesh/market-movers-best-performing/,markets,stocks-bangladesh,market-movers-best-performing
https://www.tradingview.com/markets/stocks-lithuania/market-movers-overbought/,markets,stocks-lithuania,market-movers-overbought
https://www.tradingview.com/markets/stocks-sweden/market-movers-most-expensive/,markets,stocks-sweden,market-movers-most-expensive
https://www.tradingview.com/markets/stocks-estonia/market-movers-all-stocks/,markets,stocks-estonia,market-movers-all-stocks
https://www.tradingview.com/markets/stocks-malaysia/market-movers-52wk-low/,markets,stocks-malaysia,market-movers-52wk-low
https://www.tradingview.com/markets/stocks-mexico/market-movers-52wk-low/,markets,stocks-mexico,market-movers-52wk-low
https://www.tradingview.com/markets/stocks-slovakia/market-movers-atl/,markets,stocks-slovakia,market-movers-atl
https://www.tradingview.com/markets/world-stocks/worlds-highest-earnings/,markets,world-stocks,worlds-highest-earnings
https://www.tradingview.com/markets/stocks-bahrain/,markets,stocks-bahrain,
https://www.tradingview.com/markets/stocks-tunisia/market-movers-highest-cash/,markets,stocks-tunisia,market-movers-highest-cash
https://www.tradingview.com/markets/currencies/cross-rates-europe-and-americas-heat-map/,markets,currencies,cross-rates-europe-and-americas-heat-map
https://www.tradingview.com/markets/stocks-indonesia/ideas/,markets,stocks-indonesia,ideas
https://www.tradingview.com/markets/stocks-hong-kong/market-movers-largest-employers/,markets,stocks-hong-kong,market-movers-largest-employers
https://www.tradingview.com/markets/stocks-thailand/market-movers-largest-employers/,markets,stocks-thailand,market-movers-largest-employers
https://www.tradingview.com/markets/stocks-bahrain/market-movers-large-cap/,markets,stocks-bahrain,market-movers-large-cap
https://www.tradingview.com/markets/cryptocurrencies/prices-most-transactions/,markets,cryptocurrencies,prices-most-transactions
https://www.tradingview.com/markets/stocks-singapore/market-movers-ath/,markets,stocks-singapore,market-movers-ath
https://www.tradingview.com/markets/stocks-mexico/market-movers-losers/,markets,stocks-mexico,market-movers-losers
https://www.tradingview.com/markets/stocks-hong-kong/market-movers-oversold/,markets,stocks-hong-kong,market-movers-oversold
https://www.tradingview.com/markets/stocks-argentina/market-movers-highest-cash/,markets,stocks-argentina,market-movers-highest-cash
https://www.tradingview.com/markets/stocks-hong-kong/market-movers-atl/,markets,stocks-hong-kong,market-movers-atl
https://www.tradingview.com/markets/stocks-norway/market-movers-oversold/,markets,stocks-norway,market-movers-oversold
https://www.tradingview.com/markets/stocks-argentina/market-movers-52wk-low/,markets,stocks-argentina,market-movers-52wk-low
https://www.tradingview.com/markets/stocks-portugal/market-movers-small-cap/,markets,stocks-portugal,market-movers-small-cap
https://www.tradingview.com/markets/stocks-iceland/market-movers-large-cap/,markets,stocks-iceland,market-movers-large-cap
https://www.tradingview.com/markets/stocks-tunisia/market-movers-highest-net-income/,markets,stocks-tunisia,market-movers-highest-net-income
https://www.tradingview.com/markets/stocks-nigeria/market-movers-unusual-volume/,markets,stocks-nigeria,market-movers-unusual-volume
https://www.tradingview.com/markets/stocks-usa/market-movers-52wk-high/,markets,stocks-usa,market-movers-52wk-high
https://www.tradingview.com/markets/stocks-kuwait/market-movers-high-dividend/,markets,stocks-kuwait,market-movers-high-dividend
https://www.tradingview.com/markets/stocks-mexico/market-movers-high-dividend/,markets,stocks-mexico,market-movers-high-dividend
https://www.tradingview.com/markets/stocks-mexico/market-movers-large-cap/,markets,stocks-mexico,market-movers-large-cap
https://www.tradingview.com/markets/stocks-mexico/market-movers-highest-net-income/,markets,stocks-mexico,market-movers-highest-net-income
https://www.tradingview.com/markets/stocks-peru/market-movers-high-beta/,markets,stocks-peru,market-movers-high-beta
https://www.tradingview.com/markets/stocks-netherlands/,markets,stocks-netherlands,
https://www.tradingview.com/markets/stocks-cyprus/market-movers-highest-cash/,markets,stocks-cyprus,market-movers-highest-cash
https://www.tradingview.com/markets/stocks-malaysia/market-movers-best-performing/,markets,stocks-malaysia,market-movers-best-performing
https://www.tradingview.com/markets/stocks-australia/market-movers-highest-revenue-per-employee/,markets,stocks-australia,market-movers-highest-revenue-per-employee
https://www.tradingview.com/markets/stocks-sweden/market-movers-ath/,markets,stocks-sweden,market-movers-ath
https://www.tradingview.com/markets/stocks-france/sectorandindustry-industry/,markets,stocks-france,sectorandindustry-industry
https://www.tradingview.com/markets/stocks-new-zealand/market-movers-penny-stocks/,markets,stocks-new-zealand,market-movers-penny-stocks
https://www.tradingview.com/markets/stocks-canada/market-movers-large-cap/,markets,stocks-canada,market-movers-large-cap
https://www.tradingview.com/markets/stocks-uae/sectorandindustry-sector/,markets,stocks-uae,sectorandindustry-sector
https://www.tradingview.com/markets/stocks-thailand/ideas/,markets,stocks-thailand,ideas
https://www.tradingview.com/markets/stocks-israel/news/,markets,stocks-israel,news
https://www.tradingview.com/markets/stocks-taiwan/market-movers-highest-cash/,markets,stocks-taiwan,market-movers-highest-cash
https://www.tradingview.com/markets/stocks-bangladesh/market-movers-atl/,markets,stocks-bangladesh,market-movers-atl
https://www.tradingview.com/markets/stocks-iceland/market-movers-unusual-volume/,markets,stocks-iceland,market-movers-unusual-volume
https://www.tradingview.com/markets/stocks-poland/,markets,stocks-poland,
https://www.tradingview.com/markets/stocks-serbia/market-movers-gainers/,markets,stocks-serbia,market-movers-gainers
https://www.tradingview.com/markets/stocks-norway/market-movers-large-cap/,markets,stocks-norway,market-movers-large-cap
https://www.tradingview.com/markets/stocks-bahrain/market-movers-high-beta/,markets,stocks-bahrain,market-movers-high-beta
https://www.tradingview.com/markets/stocks-luxembourg/sectorandindustry-sector/,markets,stocks-luxembourg,sectorandindustry-sector
https://www.tradingview.com/markets/stocks-sweden/market-movers-52wk-high/,markets,stocks-sweden,market-movers-52wk-high
https://www.tradingview.com/markets/cryptocurrencies/prices-small-cap/,markets,cryptocurrencies,prices-small-cap
https://www.tradingview.com/markets/stocks-luxembourg/market-movers-most-volatile/,markets,stocks-luxembourg,market-movers-most-volatile
https://www.tradingview.com/markets/stocks-peru/,markets,stocks-peru,
https://www.tradingview.com/markets/stocks-israel/market-movers-highest-revenue-per-employee/,markets,stocks-israel,market-movers-highest-revenue-per-employee
https://www.tradingview.com/markets/stocks-italy/,markets,stocks-italy,
